year,oshpd_id2,oshpd_id,county_name,facility_name,license_type_desc,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate__desc,assembly__desc,mssa_name,mssa_designation,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,CAH,Died,Prison_Jail,Psychiatric_Care,Rehab,Routine,SN_IC_Care,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Invalid_Blank_Disp,Not_Defined_Elsewhere,Residential_Care,Other_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Perinatal_Disorders,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Births,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_NonTrans_Drowning_Subm,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,EC_None,ECM_Medical_Misadventures,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Other_Unk,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Eskimo_Aleut,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_CAH,a_Not_Defined_Elsewhere,a_Childrens_or_Cancer,a_Invalid_Blank_Disp,a_Prison_Jail,a_Other_Disp,a_Disaster_Care_Site,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_Birth_Defects,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Other_Reasons,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_All_Pregnancies,a_DX_Births,a_DX_Eye_Disorders,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Intentional_SelfHarm,a_ECM_Legal_War_Terrorism,a_ECM_Med_Device_Advrs_Incident,a_ECM_Medical_Misadventures,a_ECM_Natural_Envrnmntl_Factors,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_W_Inanimate_Animate_Object,a_EC_None,a_ECM_Undetermined_Intent,a_ECM_NonTrans_Drowning_Subm,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2016,106304113,304113,ORANGE,CHILDREN'S HOSPITAL AT MISSION,Hospital,Non-profit Corporation (incl. Church-related),Basic,45,N/A,N/A,"27700 MEDICAL CTR. RD., 5TH FL",MISSION VIEJO,92691,50-99,36,73,LAKE FOREST EAST/MISSION VIEJO CENTRAL AND SOUTH,Urban,5771,6758,,6485,4745,3,1,,1,,,,1294,,411,206,3271,4,816,35,7786,86,38,,2,,84,,12301,,4,,,,14,,,,5645,363,320,5575,626,,9,8,21,4,58,406,496,73,116,374,596,4626,241,275,176,169,51,1734,371,2725,,11,1863,458,25,28,,,29,5,702,408,6,1363,7631,,12529,25,11270,1234,498,534,,378,,,,,,,,217,437,,62,16,190,73,4,687,,27,,3,3,,7,3,1,982,1,,2,3,,,,,363,,28,624,17,,9,6,3,9,136,2,44,28,50,235,21,14,51,2,256,30,85,,,4,47,14,77,74,2,4,,,,,11,69,20,758,,3,1032,2,963,67
2016,106304409,304409,ORANGE,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,Hospital,Non-profit Corporation (incl. Church-related),Basic,36,N/A,N/A,3440 E LA PALMA AVE,ANAHEIM,92806,200-299,37,68,BREA EAST/PLACENTIA CENTRAL AND NORTH/YORBA LINDA,Urban,54464,44136,3,9520,9317,13671,12508,11161,12505,11130,8784,7773,2232,2,12450,4126,30328,349,833,1379,49138,421,609,8,47,4,651,134,95618,363,1,585,121,12,28,1,,,17086,22158,156,55846,3354,3,1691,28,531,273,3081,5911,1733,1478,1243,5893,1804,19283,3172,7048,2488,1626,131,7457,3052,30680,,403,6555,2582,304,68,6,17,240,10,5105,1833,20,4299,77160,1,98603,2309,87896,8398,5785,5933,,319,596,768,960,1669,2123,2242,2626,141,274,,1412,367,2605,22,51,7229,32,373,119,304,2079,382,26,36,,7244,1148,,3,1,2,,1,,918,6003,8,4736,53,,23,184,387,1784,2249,11,509,517,2433,939,117,293,316,22,971,303,494,104,5,10,47,648,745,77,9,3,,10,7,18,161,788,78,9170,3,1,11718,313,10486,919
2016,106304460,304460,ORANGE,HOAG ORTHOPEDIC INSTITUTE,Hospital,Investor - Limited Liability Company,,,N/A,N/A,16250 SAND CANYON AVENUE,IRVINE,92618,50-99,37,74,IRVINE CENTRAL/TUSTIN EAST,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,,,,1,2,1,4,4,8,,,,1,1,1,,,17,,1,,,7,,,,,2,10,,,,,,,,2,12,,6,,,,,,,,,,,1,15,,1,,,,3,,,,,,2,11,,,,,1,,,3,,1,2,,,20,,20,
2016,106310791,310791,PLACER,SUTTER AUBURN FAITH HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,14,N/A,N/A,11815 EDUCATION STREET,AUBURN,95602,50-99,1,1,AUBURN/NEWCASTLE/LINCOLN/SHERIDAN,Urban,13682,12039,,1853,2286,3748,3372,2842,3646,3024,2254,2394,302,,252,421,2217,143,269,322,22097,578,223,33,20,179,286,27,23780,273,2,69,23,4,200,24,,,10193,7332,879,5515,1802,,383,2,86,50,845,1518,423,382,246,1384,292,6265,1182,1873,677,557,7,2457,1219,5873,,92,2274,938,198,42,26,18,96,1,1102,473,64,1678,18719,,25721,92,25085,544,1491,1455,,19,52,115,171,427,630,643,881,1,7,,23,24,125,15,52,2692,15,143,43,89,468,111,16,17,10,1302,739,3,4,,,1,,,468,2018,51,367,42,,1,44,70,473,512,1,123,192,494,336,19,56,81,,334,76,132,1,,1,,114,260,22,1,,,7,1,6,28,163,26,2315,3,,2946,22,2896,28
2016,106311000,311000,PLACER,SUTTER ROSEVILLE MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,34,N/A,N/A,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,300-499,4,6,ROCKLIN/GRANITE BAY,Urban,35891,26429,3,6414,6411,9960,9257,7427,7261,5137,4165,4970,1321,,2211,2704,8787,202,2160,1037,45222,629,465,28,90,214,793,12,59146,352,15,297,47,9,199,27,,,25969,13447,2573,16556,3778,,1621,12,198,106,1695,3878,1361,787,617,4044,1355,13749,2855,4614,1515,929,73,6015,2368,14531,,178,5041,2917,461,110,38,18,163,2,1995,1202,131,3219,46847,1,62323,1410,58937,1976,6930,6288,,263,761,900,1185,1827,2166,2600,3378,38,100,,486,321,1069,334,166,10792,50,352,181,459,2755,442,65,316,33,6827,1772,4,11,,,1,,,2372,7661,280,2648,257,,5,153,363,2343,2081,15,469,850,1561,2196,152,302,348,9,1301,449,496,96,1,10,18,540,1214,592,57,19,2,24,1,14,100,743,131,9766,14,1,13218,379,12573,266
2016,106314024,314024,PLACER,KAISER FOUNDATION HOSPITAL - ROSEVILLE,Hospital,Non-profit Corporation (incl. Church-related),Basic,61,N/A,N/A,1600 EUREKA ROAD,ROSEVILLE,95661,300-499,4,6,ROCKLIN/GRANITE BAY,Urban,55766,42877,3,10075,10015,13107,11796,10530,11363,10435,9467,9950,1907,1,4902,5489,12333,517,1096,2193,72116,222,1616,2,133,12,848,17,94121,744,5,549,184,,160,33,,,19656,25609,1252,45707,6415,7,1692,13,378,225,3343,5307,1993,1518,1075,5116,1913,22044,2897,7585,2585,2329,94,8523,3673,26343,,481,7912,2975,421,109,8,12,229,2,4202,1769,10,6556,73960,,98646,1842,94680,2124,4893,4576,,230,369,390,606,1108,1824,2141,2411,139,251,,435,369,736,49,17,7835,28,210,65,424,1478,305,23,33,63,5629,1225,3,10,,,1,,,738,5796,26,2808,101,,10,131,210,1965,1691,11,386,377,1902,907,58,134,130,6,872,215,256,160,1,4,43,402,624,38,5,1,,44,8,4,120,490,45,7683,4,1,9469,168,9201,100
2016,106320859,320859,PLUMAS,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,Hospital,District,Basic,3,SMALL/RURAL,N/A,500 1ST AVE,PORTOLA,96122,1-49,1,1,BECKWOURTH/CHILCOOT/CROCKER MOUNTAIN/DELLEKER/IRON HORSE/LAKE DAVIS/MAYBE/PORTOLA/VALLEY VIEW/VINTON,Frontier,2152,1856,,396,347,451,455,322,554,648,420,348,67,,23,19,334,18,91,87,3436,366,90,60,6,17,3,,3458,6,,,,,,2,,,1672,1300,77,757,202,,43,1,10,7,159,269,135,78,54,148,127,1076,104,181,151,92,2,491,157,722,1,8,413,100,15,2,,,9,,39,125,,326,2971,,4008,1,3910,97,88,65,,,,4,6,19,37,27,59,,1,,,,9,,1,143,,15,2,9,,,,,1,103,19,4,,,,,,,32,113,,8,,,,,,12,11,,10,5,13,7,3,1,3,1,59,14,13,,,1,,,13,1,,,,,,2,1,2,1,133,,,153,,150,3
2016,106320986,320986,PLUMAS,PLUMAS DISTRICT HOSPITAL,Hospital,District,Standby,4,SMALL/RURAL,N/A,1065 BUCKS LAKE ROAD,QUINCY,95971,1-49,1,1,BUCKS LAKE/CROMBERG/EAST QUINCY/GREENHORN/KEDDIE/LAPORTE/LITTLE GRASS VALLEY/MEADOW VALLEY/QUINCY/SL,Frontier,2276,1985,,330,560,696,478,418,633,471,324,277,74,,24,122,160,101,74,26,3754,173,50,7,3,46,16,1,3958,,,,,,2,5,,,1641,1066,182,1159,213,,61,,7,5,162,227,120,45,55,235,110,1312,158,267,127,94,1,482,179,614,,13,307,152,13,6,1,,22,,194,214,,395,2940,4,4261,1,4248,12,189,146,,8,13,22,22,53,65,73,73,,6,,,13,11,,1,303,7,18,6,12,3,,,,1,269,22,1,3,,,,,,79,213,6,36,1,,,2,8,22,76,1,17,31,16,17,15,10,9,,78,13,17,3,,,,2,15,1,,,,,,2,,4,3,308,,,335,,335,
2016,106321016,321016,PLUMAS,SENECA DISTRICT HOSPITAL,Hospital,District,Standby,2,SMALL/RURAL,N/A,130 BRENTWOOD DRIVE,CHESTER,96020,1-49,1,1,BAILEY CREEK/CANYONDAM/CHESTER/EASTSHORE/FOXWOOD/HAMILTON BRANCH/LAKE ALMANOR PENINSULA/LAKE ALMANOR,Frontier,1609,1408,,251,269,249,301,257,412,450,477,326,25,,22,15,132,74,60,48,2666,86,14,120,1,5,3,,2740,3,,,2,,,37,6,,719,1095,104,970,129,,17,1,12,24,131,265,81,69,21,163,55,791,82,264,120,28,,314,123,456,,1,295,85,14,3,2,1,19,,70,162,,250,2115,,3017,2,2988,27,87,69,,2,1,3,9,12,27,49,53,,,,,,4,,1,144,7,3,3,13,1,1,,3,4,114,7,1,5,1,,,,,12,116,3,24,1,,,3,3,17,12,,10,18,17,12,5,2,8,,38,4,7,,,,,3,15,1,1,,1,,,1,1,12,2,119,,,156,,156,
2016,106331152,331152,RIVERSIDE,CORONA REGIONAL MEDICAL CENTER-MAIN,Hospital,Investor - Corporation,Basic,19,N/A,N/A,800 SOUTH MAIN STREET,CORONA,92882,150-199,31,60,ARLINGTON/CORONA EAST/HOME GARDENS/LA SIERRA/RIVERSIDE SOUTHWEST,Urban,22695,18129,,4962,4655,6812,5876,5176,5046,3123,2288,2028,858,,1039,2689,20810,42,1540,222,14482,646,531,,87,124,608,14,38229,304,25,51,42,2,161,,,,20028,4420,645,10797,4934,,1302,22,187,100,1257,2509,783,678,441,2979,1146,8482,1538,2928,896,751,36,3906,1588,9295,,91,2983,1500,310,60,30,13,125,6,1637,690,13,2192,31172,2,40824,652,35621,4551,2691,2702,,127,427,492,651,937,866,882,934,30,47,,176,338,2126,214,14,2523,2,315,187,162,681,105,29,,,3011,883,,17,,,3,,,1743,2534,47,821,248,,4,106,80,892,978,7,303,422,702,341,466,72,109,5,481,121,220,67,,5,12,149,284,26,4,7,2,9,2,5,85,347,21,4452,,,5393,149,4576,668
2016,106331164,331164,RIVERSIDE,DESERT REGIONAL MEDICAL CENTER,Hospital,Investor - Corporation,Comprehensive,28,N/A,N/A,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,300-499,28,42,CATHEDRAL CITY SOUTHEAST/PALM DESERT NORTH/PALM SPRINGS SOUTH/RANCHO MIRAGE NORTH,Urban,32507,30420,15,7189,5967,10276,8870,7339,8766,6038,3594,2792,2111,,984,4745,25860,154,1547,765,28887,209,1612,,115,,1208,7,59278,365,3,83,27,34,,,1,,34669,10868,1396,11562,4277,170,2010,23,186,137,1346,3889,1317,927,767,3914,1531,12638,3310,4339,1227,1855,188,6062,2414,14862,,327,3771,2506,637,73,46,23,273,8,2593,1814,11,2949,47911,,62942,198,57738,5006,5316,6894,,219,787,818,1124,2217,2460,2177,2150,122,136,,271,749,2996,289,69,7795,41,294,528,420,1054,326,67,199,44,6923,2298,,20,3,,34,,,3564,6011,258,2185,192,,7,140,344,2388,1769,30,543,627,947,2045,174,183,470,3,1020,332,1040,81,,19,48,401,905,562,125,29,5,44,6,23,86,1227,129,8661,5,2,12210,43,11435,732
2016,106331168,331168,RIVERSIDE,EISENHOWER MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,43,N/A,N/A,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,300-499,28,42,BERMUDA DUNES SOUTH/INDIAN WELLS/LA QUINTA WEST/PALM DESERT/RANCHO MIRAGE CENTRAL AND SOUTH,Urban,33850,27641,2,6067,5252,7777,6827,6189,7078,6984,6899,7170,1250,,667,1626,23878,86,2321,1463,31452,117,630,,76,,530,13,59636,92,11,34,14,,,340,,,24545,16086,1318,15648,3896,,983,21,193,163,2073,3682,1123,773,599,3889,1032,11977,1883,5091,1335,1360,53,4989,2008,18265,1,461,5034,1596,296,43,11,25,226,7,1883,697,4,2579,48631,,61493,59,55035,6399,6710,7627,,203,531,654,974,1866,2477,3197,4351,18,66,,151,327,3116,286,124,10313,20,169,280,380,1231,516,33,247,17,8857,2542,5,58,2,,,,,2868,7830,112,3454,72,1,10,201,512,2985,2568,19,597,869,1512,1533,189,312,428,10,1410,392,734,41,,13,2,538,1048,65,15,7,2,17,5,30,175,951,54,11427,3,,14337,15,13096,1226
2016,106331194,331194,RIVERSIDE,HEMET VALLEY MEDICAL CENTER,Hospital,Investor - Limited Liability Company,Basic,29,N/A,N/A,1117 EAST DEVONSHIRE,HEMET,92543,300-499,23,42,EAST HEMET/HEMET/VALLE VISTA,Urban,25494,19265,3,4966,4407,7168,5970,4919,5878,4312,2869,3228,1044,1,504,6910,15324,99,2,18,21905,810,1036,,158,119,346,3,41939,199,4,3,1,9,112,23,,,27014,8384,33,6734,2597,,1230,13,201,87,1423,3381,889,997,348,2890,994,10962,1899,2697,1375,1251,48,5362,1853,6862,,146,3333,1244,571,58,74,12,138,5,2765,1485,13,2351,32567,,44762,6,42387,2369,3912,3307,,39,304,399,506,1236,1601,1368,1764,1,1,,127,663,1503,,,4895,31,436,323,342,443,201,7,12,43,3589,1813,,3,,,3,4,,2105,4575,,498,41,,,142,145,1363,1083,8,456,400,965,691,84,82,218,8,992,133,382,63,1,3,,240,476,25,10,8,1,7,4,2,93,342,27,5984,,,7219,9,7210,
2016,106331216,331216,RIVERSIDE,JOHN F KENNEDY MEMORIAL HOSPITAL,Hospital,Investor - Corporation,Basic,12,N/A,N/A,47111 MONROE STREET,INDIO,92201,100-149,28,56,ARABIA/COACHELLA/DESERT BEACH/FLOWING WELLS/INDIO SOUTH/LA QUINTA EAST/MECCA/OASIS/THERMAL,Urban,20845,19113,4,6153,4745,6829,5660,4425,4164,2822,1893,1419,1852,,209,1308,29730,13,77,70,8555,616,1997,2,71,,646,,36305,288,,16,20,,,1,,,25043,5506,764,5036,3608,5,1434,12,96,44,809,2435,997,874,326,2250,1227,9046,2494,2041,1021,1163,151,4319,1440,7783,,229,2836,1245,599,82,106,7,266,9,1487,1787,25,2211,29073,,39962,104,31342,8516,1919,1958,,119,341,316,349,583,691,624,628,99,127,,22,117,2442,8,10,1273,5,173,110,123,314,84,24,2,,2370,665,,,,,12,,,1466,1259,87,978,87,,,49,30,586,618,8,245,229,496,366,38,70,63,5,492,116,264,168,3,2,29,134,227,22,3,,1,1,,33,34,314,21,3085,2,,3877,7,2936,934
2016,106331288,331288,RIVERSIDE,PALO VERDE HOSPITAL,Hospital,District,Standby,6,SMALL/RURAL,N/A,250 NORTH FIRST STREET,BLYTHE,92225,50-99,28,56,BLYTHE,Rural,4668,4698,2,916,866,1600,1267,1204,1240,960,703,413,199,,33,1090,3764,18,482,17,3964,443,366,,26,384,93,2,7956,39,15,11,1,,18,6,8,,3411,1612,644,1662,2038,1,280,4,39,28,405,640,195,253,82,494,115,2215,445,484,308,272,11,1108,352,1638,,31,624,335,144,16,13,,62,,363,282,9,533,6955,1,9368,22,8986,360,259,250,,18,31,42,56,91,89,95,85,,2,,4,52,156,20,,271,6,34,10,9,1,2,,,3,334,59,,10,,,47,,,107,209,13,175,4,1,,7,12,40,132,1,19,32,29,20,4,8,4,2,84,44,49,22,,,,16,8,2,1,,,2,,,7,9,,464,,,509,,481,28
2016,106331293,331293,RIVERSIDE,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,14,N/A,N/A,3865 JACKSON STREET,RIVERSIDE,92503,150-199,31,60,CASABLANCA/RIVERSIDE CENTRAL,Urban,23525,18546,4,6249,5209,7285,6081,5223,5016,2946,1485,1187,1394,,859,2825,20045,181,473,,17692,610,3129,,50,2,5,,38082,132,,56,6,2,,1,,,21851,6666,668,8762,4128,,1210,21,127,74,835,2745,1174,561,526,2598,910,7753,1558,3366,1190,1220,53,5040,1796,9318,,3,1799,678,198,15,,6,87,,4137,582,1,615,33954,,42075,307,34955,6813,2587,2309,,80,269,348,573,957,1014,785,788,45,37,,165,450,1683,55,,2522,21,305,225,176,352,91,20,2,4,2308,1411,,1,,,1,,,1771,2320,12,708,85,,1,112,66,636,916,8,294,354,733,261,34,76,172,4,581,133,418,70,1,3,23,43,144,4,6,4,1,27,3,1,40,58,15,4549,1,,4896,63,4116,717
2016,106331312,331312,RIVERSIDE,RIVERSIDE COMMUNITY HOSPITAL,Hospital,Investor - Individual,Basic,50,N/A,N/A,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,300-499,31,61,EASTSIDE/FAIRMONT PARK/RIVERSIDE DOWNTOWN/RUBIDOUX/UNIVERSITY,Urban,59671,44461,4,12671,11424,22482,16151,11798,11921,6946,4100,3567,3076,,1698,10692,53847,64,12724,5,25106,475,2739,1,122,1434,292,11,98036,543,14,33,16,,416,1,3,,62169,13773,2363,14638,11193,,6485,26,405,280,2153,5453,2056,1469,1180,6006,2885,20686,3553,7334,1957,3470,156,11991,3970,22621,,563,5965,4834,1211,83,21,24,243,2,5278,559,16,4964,80371,2,104136,734,93197,10205,10573,8055,10,463,2580,2001,1653,3070,3290,2615,2761,122,83,,349,1714,7412,2683,,6474,6,273,503,542,1831,307,43,134,19,11862,2847,42,217,3,,15,,,7022,6739,458,4020,385,14,8,280,399,3189,2666,22,700,899,1746,2318,162,311,393,15,1250,381,1195,2633,,11,60,519,971,516,84,18,,47,7,13,190,469,122,15674,8,,18638,186,16441,2011
2016,106331326,331326,RIVERSIDE,SAN GORGONIO MEMORIAL HOSPITAL,Hospital,District,Basic,28,SMALL/RURAL,N/A,600 N. HIGHLAND SPRINGS AVENUE,BANNING,92220,50-99,23,42,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,Urban,22423,17755,,4887,4348,6265,5424,4386,4786,3528,2724,2836,994,,980,4040,15384,545,475,,18754,1257,1433,,61,,259,,36612,291,36,184,37,4,,4,,,22410,10776,316,3612,3064,,956,4,152,81,1332,2644,1029,683,468,2661,1134,8648,1548,2151,932,1587,22,5355,1584,7207,,61,2506,845,378,50,41,35,127,3,2676,877,1,2127,30448,3,40178,41,39478,659,1668,1494,,16,159,200,223,527,620,577,839,1,,,103,234,665,2,1,2099,58,250,134,89,641,121,6,2,,1263,652,,,4,,,,,811,1460,201,671,18,1,2,61,32,619,562,5,196,242,393,133,36,46,48,2,536,101,118,29,,,1,25,91,3,,1,,16,,2,11,202,7,2804,,,3162,6,3114,42
2016,106334018,334018,RIVERSIDE,MENIFEE VALLEY MEDICAL CENTER,Hospital,Investor - Limited Liability Company,Basic,12,N/A,N/A,28400 MCCALL BOULEVARD,SUN CITY,92585,50-99,23,67,CANYON LAKE/PERRIS/QUAIL VALLEY/ROMOLAND/SUN CITY/WINCHESTER,Urban,9708,7666,1,1542,1757,2656,2514,1999,2154,1676,1249,1559,269,,220,1824,6775,29,2,6,8519,349,361,,40,74,99,,16340,49,30,1,,4,12,16,,,9233,2754,20,4068,1299,1,402,4,69,37,508,1243,330,265,185,1015,373,4186,910,1133,613,554,12,1765,697,3074,,32,1401,613,143,27,14,11,54,,945,438,3,962,12731,1,17375,3,16026,1346,1253,993,,16,87,112,166,338,433,477,617,,,,31,184,539,,1,1486,5,143,99,93,106,72,6,3,16,1309,390,,5,,,,4,,609,1411,,213,13,,1,58,63,454,456,4,111,170,136,192,21,27,41,1,326,68,115,2,,,,31,151,10,2,1,,2,,1,11,87,6,1944,,,2246,2,2058,186
2016,106334025,334025,RIVERSIDE,KAISER FOUNDATION HOSPITAL - RIVERSIDE,Hospital,Non-profit Corporation (incl. Church-related),Basic,42,N/A,N/A,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,200-299,31,60,ARLINGTON/CORONA EAST/HOME GARDENS/LA SIERRA/RIVERSIDE SOUTHWEST,Urban,24158,19608,3,4576,4101,6308,5255,5009,5737,4766,3803,3126,1088,,2031,5569,16414,151,532,1587,17485,476,554,9,76,4,591,125,41344,179,1,282,65,9,53,1,,,10252,9931,196,20421,2965,4,887,8,244,109,1820,2669,820,890,456,2558,1055,7778,1658,3354,1283,601,89,3682,1297,12511,,368,2719,1413,260,53,10,20,99,4,1552,1096,11,1804,34357,3,43769,617,39398,3754,2141,1972,2,67,173,239,330,625,848,899,819,29,86,,195,532,1074,10,30,2263,11,152,42,162,572,122,14,8,2,2610,416,2,10,1,2,,,,323,2299,9,1409,75,,2,90,82,737,674,,197,169,1018,294,42,79,116,3,414,42,106,30,3,1,16,193,235,29,2,1,,16,3,3,31,319,13,3270,,,4115,50,3719,346
2016,106334048,334048,RIVERSIDE,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,Hospital,Non-profit Corporation (incl. Church-related),Basic,12,N/A,N/A,27300 IRIS AVENUE,MORENO VALLEY,92555,50-99,31,61,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,Urban,23539,16861,1,5782,4833,7086,5418,4157,4222,3279,2506,1842,1276,,1319,11315,18403,106,460,292,8506,548,376,1,12,,131,4,39002,61,1,193,24,6,42,,,,17007,6611,331,14024,2428,,1418,11,176,87,1027,2059,986,725,446,2586,727,7681,747,2859,980,456,73,4965,1544,10848,,206,2490,1228,247,26,2,6,108,1,1850,790,13,2052,31382,,40401,219,36285,3897,1069,858,,21,126,139,159,273,414,439,340,,16,,81,466,542,11,15,805,7,138,21,69,310,55,3,2,1,1200,118,6,4,,,,,,195,1041,4,665,22,,,36,16,391,329,,89,66,445,94,10,27,58,,200,33,39,94,,,,76,89,4,2,,,4,1,2,13,105,4,1627,,,1927,8,1726,193
2016,106334068,334068,RIVERSIDE,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Hospital,Investor - Corporation,Basic,30,N/A,N/A,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,100-149,28,67,LAKE ELSINORE/MURRIETA WEST/SEDCO HILLS/WILDOMAR,Urban,51929,37569,,13266,10562,15474,12861,10136,9463,6140,4129,4077,3390,,2404,6852,25961,185,7617,191,46288,1168,1283,3,98,501,627,12,84223,199,822,351,54,,157,,,,41211,9625,5122,27266,6274,,4576,29,428,141,1997,5346,1816,1233,778,5382,2314,20026,2673,5755,2237,1711,234,9955,3412,19455,,296,6476,3711,627,114,71,17,244,15,3883,1461,41,4808,67733,1,89498,881,83776,4841,7558,4810,,299,2052,1755,1088,1707,1830,1650,1980,7,,,470,753,2744,723,40,7606,32,703,354,255,1839,289,73,128,,7526,1156,,34,6,,5,,,3792,4935,398,2948,295,,7,147,197,1540,1886,25,487,665,815,1796,168,240,300,12,1055,238,514,2262,3,7,4,290,1040,616,61,15,1,29,4,5,33,483,73,9715,2,1,12368,211,11374,783
2016,106334487,334487,RIVERSIDE,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,Hospital,City or County,Basic,40,N/A,Teaching,26520 CACTUS AVENUE,MORENO VALLEY,92555,300-499,31,61,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,Urban,34600,32878,3,6543,6957,13644,11302,9772,9485,5044,1915,1195,1624,,1285,12881,38629,79,1085,766,12756,132,3689,25,95,1715,715,4,60733,20,5,6,4,3,318,2,13,2,44452,5306,4066,4224,9198,235,1760,18,259,182,1378,3922,1055,1054,929,3564,1553,13493,2364,4852,2116,8177,64,5693,2397,12651,,159,3677,2886,1311,145,89,15,138,6,2885,694,11,2891,52572,2,67481,551,54547,12383,5056,6033,,503,1242,1434,1460,2139,1653,1096,1011,148,403,,292,2002,5435,180,30,3131,19,403,329,254,770,36,147,19,7,7014,942,2,26,10,,1130,,,5234,3375,1256,751,473,,9,194,220,1504,1464,17,643,506,1121,1657,1115,266,703,23,852,297,295,132,,43,28,299,625,542,165,65,24,33,2,10,103,1051,103,8056,6,5,11089,160,9036,1893
