year,oshpd_id2,oshpd_id,county_name,facility_name,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,LICENSE_CATEGORY_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,CAH,Died,Other_Disp,Prison_Jail,Psychiatric_Care,Residential_Care,Routine,SN_IC_Care,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Not_Defined_Elsewhere,Rehab,Invalid_Blank_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Births,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Perinatal_Disorders,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_NonTrans_Drowning_Subm,ECM_None,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,ECM_Medical_Misadventures,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Hispanic,a_Native_American_Eskimo_Aleut,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Prison_Jail,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_CAH,a_Childrens_or_Cancer,a_Not_Defined_Elsewhere,a_Invalid_Blank_Disp,a_Other_Disp,a_Disaster_Care_Site,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_All_Pregnancies,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Eye_Disorders,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_Birth_Defects,a_DX_Births,a_DX_Other_Reasons,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Med_Device_Adverse_Inciden,a_ECM_Natural_Environmental_Fact,a_ECM_None,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_Undetermined_Intent,a_ECM_W_Inanimate_Animate_Object,a_ECM_Intentional_SelfHarm,a_ECM_Medical_Misadventures,a_ECM_NonTrans_Drowning_Subm,a_ECM_Legal_War_Terrorism,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2017,106311000,311000,PLACER,SUTTER ROSEVILLE MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,34,,,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,300-499,District 4,District 6,ROCKLIN/GRANITE BAY,Urban,General Acute Care Hospital,37752,27957,1,6960,6958,10204,9690,7764,7443,5437,4651,5146,1457,,2280,2725,9806,232,2741,1154,46772,787,559,20,99,,303,918,47,62130,435,10,309,54,26,13,,,26108,14781,2656,17720,4445,,1803,17,,199,127,1764,4085,1362,850,662,4164,1249,14018,2814,4560,1523,1073,6682,2603,16082,73,246,5541,2860,519,140,23,44,200,,49725,2517,549,14,3331,1,65710,1559,61957,2194,6612,6088,,233,625,908,1166,1767,2144,2622,3129,35,71,,519,316,941,40,382,195,10307,364,178,441,2709,509,2,59,275,43,6463,1634,5,,18,,,,2237,7402,284,2526,251,,82,117,274,2311,2077,13,441,10,660,1920,2051,128,274,345,1256,354,358,7,3,4,15,517,1122,542,59,36,18,9550,82,621,14,121,15,2,,1,12700,404,12041,255
2017,106314024,314024,PLACER,KAISER FOUNDATION HOSPITAL - ROSEVILLE,Non-profit Corporation (incl. Church-related),Basic,61,,,1600 EUREKA ROAD,ROSEVILLE,95661,300-499,District 4,District 6,ROCKLIN/GRANITE BAY,Urban,General Acute Care Hospital,59856,46636,4,11565,10612,14203,13125,11157,12249,11133,9927,10375,2150,,5526,6155,14047,528,1266,2480,76494,289,1735,1,143,,10,897,12,101851,691,4,566,164,123,10,,,21851,26506,1372,49271,7491,5,1809,19,1,335,179,3486,5656,2310,1514,1276,5307,1902,23485,3043,7787,2391,2323,10287,3928,29380,78,345,8217,2909,380,97,7,25,270,7,81773,5038,771,13,6638,6,106496,2392,101653,2451,6168,5552,1,213,397,557,764,1368,2271,2602,3180,105,264,,545,422,965,67,50,31,9641,243,70,478,2090,394,,34,29,7,6783,1586,,,7,,,,852,7233,49,3448,139,,174,170,227,2487,1927,11,454,6,501,2638,938,113,179,188,1036,207,416,7,2,7,33,466,733,48,7,52,9,9497,188,661,1,54,2,2,,1,11721,192,11382,147
2017,106320859,320859,PLUMAS,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,District,Basic,3,SMALL/RURAL,,500 1ST AVE,PORTOLA,96122,1-49,District 1,District 1,BECKWOURTH/CHILCOOT/CROCKER MOUNTAIN/DELLEKER/IRON HORSE/LAKE DAVIS/MAYBE/PORTOLA/VALLEY VIEW/VINTON,Frontier,General Acute Care Hospital,2085,1777,,324,296,397,421,319,473,714,496,356,66,,22,22,265,16,101,81,3355,292,34,83,4,,10,3,,3431,4,,,,,,1,,1516,1367,113,673,190,3,47,,,4,9,132,267,77,86,47,227,129,1021,73,149,157,67,475,193,702,,2,378,114,25,1,,,30,2,2651,166,120,4,369,,3862,3,3790,69,68,44,,,,5,,9,18,19,61,,,,1,2,1,,,,108,24,,8,,1,,,,1,64,14,,,,,,,17,86,1,7,1,,,,,10,14,,6,,11,1,1,5,4,2,33,10,15,,,,,,12,1,,,1,95,,1,,2,,,,,112,1,111,
2017,106320986,320986,PLUMAS,PLUMAS DISTRICT HOSPITAL,District,Standby,4,SMALL/RURAL,,1065 BUCKS LAKE ROAD,QUINCY,95971,1-49,District 1,District 1,BUCKS LAKE/CROMBERG/EAST QUINCY/GREENHORN/KEDDIE/LAPORTE/LITTLE GRASS VALLEY/MEADOW VALLEY/QUINCY/SL,Frontier,General Acute Care Hospital,2102,2019,,322,433,621,537,401,528,555,364,287,73,,16,106,199,73,74,109,3544,194,70,2,4,,31,19,11,3781,1,,,,8,,,,1566,1127,221,1080,127,,39,3,,6,12,174,212,99,72,67,219,106,1225,161,300,129,78,392,161,659,7,5,290,114,27,3,1,,26,,2890,267,80,,418,,4121,1,4107,13,183,128,,9,22,30,24,31,66,52,70,4,3,,,16,135,5,2,3,150,11,6,4,1,,,4,2,6,242,29,5,,1,,,,75,198,6,28,4,,5,5,9,32,55,,12,,24,17,14,28,11,12,59,16,11,1,,,,1,14,1,1,,,285,,8,,1,,,,,311,,311,
2017,106321016,321016,PLUMAS,SENECA DISTRICT HOSPITAL,District,Standby,2,SMALL/RURAL,,130 BRENTWOOD DRIVE,CHESTER,96020,1-49,District 1,District 1,BAILEY CREEK/CANYONDAM/CHESTER/EASTSHORE/FOXWOOD/HAMILTON BRANCH/LAKE ALMANOR PENINSULA/LAKE ALMANOR,Frontier,General Acute Care Hospital,1491,1499,,282,207,263,309,304,401,470,431,270,53,,13,15,155,69,64,36,2638,86,21,99,5,,2,1,41,2714,2,,18,1,,,,,774,999,114,961,142,,5,,,9,17,129,210,107,76,39,136,51,804,50,247,121,25,381,121,461,1,1,292,84,25,3,,,29,,2059,128,75,,294,,2990,7,2959,24,73,61,,,3,2,16,12,23,36,41,,1,,,,4,2,3,1,124,2,2,11,1,,,,2,1,104,9,1,,1,,,,21,92,1,20,,,,,4,17,17,,15,,18,3,5,1,4,6,34,5,4,,,1,,1,5,,1,,,106,,20,,1,,,,,134,,134,
2017,106331152,331152,RIVERSIDE,CORONA REGIONAL MEDICAL CENTER-MAIN,Investor - Corporation,Basic,19,,,800 SOUTH MAIN STREET,CORONA,92882,150-199,District 31,District 60,ARLINGTON/CORONA EAST/HOME GARDENS/LA SIERRA/RIVERSIDE SOUTHWEST,Urban,General Acute Care Hospital,24678,19727,,5152,5234,7247,6506,5456,5441,3539,2585,2257,988,,1292,3153,21648,34,1581,83,16614,743,758,,85,,137,804,,41173,417,144,83,15,36,10,,,22436,4528,806,12312,4323,,1302,14,,235,107,1335,2971,786,713,476,3078,1162,9095,1770,3282,923,881,4231,1681,10320,43,84,3155,1528,317,50,36,4,135,6,34131,1774,790,5,2389,1,44405,734,38536,5135,3023,2747,,103,374,428,581,954,1024,1065,1151,30,60,,247,419,2099,6,219,17,2763,285,143,141,809,149,9,59,9,,3073,1077,,1,15,,,,1761,3017,82,750,160,,45,110,105,987,1087,7,332,,461,823,392,328,102,114,519,105,232,3,,10,8,152,298,17,2,40,2,4807,54,379,,14,5,,,,5770,208,4809,753
2017,106331164,331164,RIVERSIDE,DESERT REGIONAL MEDICAL CENTER,Investor - Corporation,Comprehensive,28,,,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,300-499,District 28,District 42,CATHEDRAL CITY SOUTHEAST/PALM DESERT NORTH/PALM SPRINGS SOUTH/RANCHO MIRAGE NORTH,Urban,General Acute Care Hospital,32458,30821,15,7124,5659,10234,8853,7537,8656,6531,3796,3006,1898,,965,4652,24843,132,1524,1267,29911,293,1350,1,99,,,1160,1,59764,463,4,100,38,,18,3,,34887,11360,1116,11659,3581,691,2078,14,,196,140,1328,4077,1253,1143,758,3994,1236,12385,3143,4670,1053,1592,5320,2514,16224,176,299,3850,2314,610,60,56,77,241,15,49270,2355,1314,8,2824,1,63294,228,58588,4478,5213,6852,2,228,750,827,1137,2078,2461,2256,2099,112,119,,239,724,2989,41,255,88,7731,344,549,396,1128,320,54,56,181,40,6899,2090,,2,8,,,,3440,6014,275,2164,174,,79,141,310,2326,1688,24,564,26,655,913,2138,223,211,422,1054,300,923,14,1,2,53,445,959,594,156,26,28,8318,80,1262,9,156,27,3,1,3,12067,60,11360,647
2017,106331168,331168,RIVERSIDE,EISENHOWER MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,43,,,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,300-499,District 28,District 42,BERMUDA DUNES SOUTH/INDIAN WELLS/LA QUINTA WEST/PALM DESERT/RANCHO MIRAGE CENTRAL AND SOUTH,Urban,General Acute Care Hospital,34352,28696,6,5776,5129,8091,6938,6198,7259,7089,7767,7679,1128,,632,1798,24594,112,1561,1123,33234,599,391,2,74,,30,258,210,61261,176,8,23,11,,10,1,,24571,19991,1189,13014,4278,11,1015,14,,230,163,2074,4122,1030,770,683,3914,1141,12369,1678,5061,1557,1330,5069,2146,18649,39,583,5362,1517,367,52,11,47,214,6,49153,2145,829,25,2740,3,63054,113,56808,6133,8270,9268,,162,530,729,1081,2130,3157,4400,5291,8,50,,189,401,3660,32,273,78,12905,269,112,412,2297,601,3,32,314,17,10635,2822,7,2,14,1,,,2788,10242,174,3886,448,,42,202,662,3857,2832,20,750,14,865,1760,1852,176,1408,485,1319,442,754,13,1,83,1,757,1246,63,12,109,26,13673,187,1379,3,66,4,9,,4,17538,36,16082,1420
2017,106331194,331194,RIVERSIDE,HEMET VALLEY MEDICAL CENTER,Investor - Limited Liability Company,Basic,29,,,1117 EAST DEVONSHIRE,HEMET,92543,300-499,District 23,District 42,EAST HEMET/HEMET/VALLE VISTA,Urban,General Acute Care Hospital,26083,20258,4,4910,4209,7329,6463,5170,6036,4828,3075,3380,945,,568,7471,16164,121,,37,21984,942,1146,,157,,167,283,26,43389,188,11,,1,18,3,14,,27980,10672,27,5017,2649,,1119,6,,145,94,1536,3288,929,962,436,2768,982,10888,2116,2658,1440,1200,5419,2002,8303,54,154,3294,1135,548,70,86,21,112,5,34754,3123,893,4,2144,2,46345,49,43619,2677,3601,3140,,41,282,409,517,1103,1419,1344,1620,6,,,99,598,1495,22,,2,4525,458,331,290,540,186,,8,12,56,3164,1692,,,3,,1,,2026,4291,,377,46,1,93,91,141,1319,1008,8,367,,387,1082,588,77,77,234,787,149,313,,4,14,2,211,422,28,6,3,8,5725,78,222,1,28,7,2,,,6741,3,6738,
2017,106331216,331216,RIVERSIDE,JOHN F KENNEDY MEMORIAL HOSPITAL,Investor - Corporation,Basic,12,,,47111 MONROE STREET,INDIO,92201,100-149,District 28,District 56,ARABIA/COACHELLA/DESERT BEACH/FLOWING WELLS/INDIO SOUTH/LA QUINTA EAST/MECCA/OASIS/THERMAL,Urban,General Acute Care Hospital,22742,20450,,7196,5326,7140,6044,4575,4400,2925,2121,1567,1898,,242,1453,32680,28,65,32,8692,631,1898,2,78,,,867,,39438,267,,6,5,,,,,27400,5790,713,5784,3490,15,1358,12,,123,63,944,2771,994,866,399,2166,1259,9729,2518,2238,1028,1325,4653,1388,9216,142,134,3091,1274,545,86,81,5,271,7,32878,1080,1282,24,2434,,43192,70,34333,8789,1769,1879,,107,257,321,294,545,629,672,670,80,73,,36,128,2219,2,5,9,1249,170,100,123,312,79,10,30,,,2204,620,,,,,,,1238,1210,31,1091,78,,57,48,35,591,641,5,246,2,243,358,369,53,45,31,534,116,223,2,5,10,34,144,210,17,4,1,15,2983,16,230,,25,2,,,1,3648,5,2839,804
2017,106331288,331288,RIVERSIDE,PALO VERDE HOSPITAL,District,Standby,6,SMALL/RURAL,,250 NORTH FIRST STREET,BLYTHE,92225,50-99,District 28,District 56,BLYTHE,Rural,General Acute Care Hospital,4611,4531,1,824,830,1542,1321,1130,1314,1004,653,374,151,,44,1041,3506,42,654,12,3844,450,313,,20,2,286,77,,7876,35,10,9,,53,12,,,3938,1771,948,1749,737,,323,8,,47,33,446,654,182,251,75,535,162,2094,347,469,287,290,883,356,1694,7,5,591,297,113,18,8,,62,1,7141,264,72,2,569,,9143,19,8575,549,246,222,,16,89,69,48,81,62,51,51,,1,,2,35,177,3,70,1,180,22,17,9,1,,37,1,,1,313,28,,,39,,,,158,145,5,144,16,,68,9,11,25,139,,27,1,31,10,22,6,2,9,51,44,13,,,,,13,8,3,1,,,420,7,12,,3,1,,,,468,,427,41
2017,106331293,331293,RIVERSIDE,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,14,,,3865 JACKSON STREET,RIVERSIDE,92503,150-199,District 31,District 60,CASABLANCA/RIVERSIDE CENTRAL,Urban,General Acute Care Hospital,21985,17623,4,5566,5029,7033,5619,4572,4744,2978,1584,1178,1309,,822,2792,20166,151,644,,15037,727,3167,,72,,10,11,4,35262,199,1,141,18,,,,,19735,6534,699,8764,3880,,1302,13,,174,103,850,2559,1095,621,474,2413,904,6999,1553,2827,1130,1829,4811,1641,8242,72,,2063,900,301,26,3,5,87,1,32157,1884,764,3,1418,,39612,187,32579,6846,2289,1968,,78,259,325,455,761,892,732,736,19,,,158,369,1502,24,80,,2124,238,172,180,435,110,2,29,1,16,1811,1263,,,,,,,1575,2026,8,581,67,,101,125,64,546,810,2,286,1,341,714,225,51,37,121,435,128,249,2,,,19,5,175,8,5,45,9,3839,39,105,,24,3,,,,4257,41,3634,582
2017,106331312,331312,RIVERSIDE,RIVERSIDE COMMUNITY HOSPITAL,Investor - Individual,Basic,50,,,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,300-499,District 31,District 61,EASTSIDE/FAIRMONT PARK/RIVERSIDE DOWNTOWN/RUBIDOUX/UNIVERSITY,Urban,General Acute Care Hospital,60557,45236,2,13165,11574,22494,15997,11652,11842,7651,4398,3933,3089,,1636,10601,55984,35,13425,3,24111,453,3468,1,149,8,1364,225,2,99053,624,46,75,26,292,9,,,63256,14498,2342,14450,11249,,6535,31,,462,255,2355,5748,2320,1532,1227,5762,2555,21207,3069,7006,2260,3106,12220,3838,24133,174,558,6277,4705,1132,73,29,23,269,6,82161,5109,230,16,5203,4,105795,537,96303,8955,10283,8131,1,434,2545,1969,1701,2834,3241,2793,2689,114,95,,500,1618,7484,3,2585,1,6224,425,507,580,2286,287,22,40,113,36,10928,3138,15,5,33,,,,6977,6654,580,3841,362,1,2566,221,450,3314,2457,18,743,12,829,2223,2265,195,339,468,1137,332,769,10,1,10,56,345,934,484,78,45,8,15833,204,364,6,90,18,5,,1,18415,185,16524,1706
2017,106331326,331326,RIVERSIDE,SAN GORGONIO MEMORIAL HOSPITAL,District,Basic,28,SMALL/RURAL,,600 N. HIGHLAND SPRINGS AVENUE,BANNING,92220,50-99,District 23,District 42,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,Urban,General Acute Care Hospital,23831,18513,,5139,4602,6886,5790,4558,4695,3636,2983,3052,1003,,1085,4247,16044,809,662,,19497,1669,1642,,47,,,257,6,38163,281,18,223,37,,,1,,23597,11323,387,3933,3103,1,967,4,,194,65,1362,2597,868,663,459,2745,1200,8519,1453,2565,840,1663,5956,1822,8367,35,56,2487,984,343,47,52,82,139,,32499,2578,796,2,2278,1,42344,31,41796,517,1513,1274,,32,168,204,226,443,516,536,642,20,,,97,237,690,56,,,1707,229,141,85,505,86,,8,4,18,1191,515,,5,,,,,827,1252,114,559,35,,45,57,18,447,465,2,200,1,183,361,143,43,26,41,525,70,136,3,20,1,,33,127,6,1,27,,2368,28,190,,6,1,,,,2787,1,2749,37
2017,106334018,334018,RIVERSIDE,MENIFEE VALLEY MEDICAL CENTER,Investor - Limited Liability Company,Basic,12,,,28400 MCCALL BOULEVARD,SUN CITY,92585,50-99,District 23,District 67,CANYON LAKE/PERRIS/QUAIL VALLEY/ROMOLAND/SUN CITY/WINCHESTER,Urban,General Acute Care Hospital,9527,7586,2,1443,1684,2727,2358,2012,2076,1832,1330,1436,217,,267,1764,6952,30,,3,8099,455,443,,49,,103,102,14,15867,44,26,2,,4,2,4,,9008,4030,22,2978,1077,,328,7,1,94,36,521,1250,323,386,153,1148,377,4294,918,1031,537,303,1818,666,2919,5,93,1352,614,138,15,16,29,60,,12138,1275,365,4,1016,,17115,1,15740,1374,1240,984,,17,102,113,180,343,422,441,606,,,,32,211,596,2,,1,1382,215,74,72,94,55,1,7,1,21,1266,414,,,3,,1,,672,1368,,174,10,,5,38,44,440,430,2,121,1,190,145,198,23,46,29,348,67,96,,,1,,21,117,5,,,3,1999,16,54,,7,1,,,1,2224,,2034,190
2017,106334025,334025,RIVERSIDE,KAISER FOUNDATION HOSPITAL - RIVERSIDE,Non-profit Corporation (incl. Church-related),Basic,42,,,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,200-299,District 31,District 60,ARLINGTON/CORONA EAST/HOME GARDENS/LA SIERRA/RIVERSIDE SOUTHWEST,Urban,General Acute Care Hospital,26001,21308,,4824,4552,7143,5495,5173,5913,4988,4444,3660,1117,,2222,5931,18243,176,572,1782,18383,903,781,1,62,,7,573,2,44157,203,,358,90,50,118,4,,12172,11199,245,21648,2033,12,987,6,,281,123,2040,2952,909,1054,533,2714,1172,8062,1641,3634,1303,592,4274,1325,13610,97,451,2870,1411,288,55,3,17,147,3,37770,1636,692,4,1961,1,47309,643,42634,4032,1774,1755,,29,144,192,278,534,793,783,749,19,7,1,182,396,925,22,13,24,1967,141,31,178,608,195,,4,4,,2072,291,1,,4,,,,238,2051,9,1194,37,,18,53,86,629,553,,134,,131,1147,222,40,54,80,270,47,49,4,2,1,9,175,208,14,2,27,5,2831,40,213,,13,,1,,,3529,46,3195,288
2017,106334048,334048,RIVERSIDE,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,Non-profit Corporation (incl. Church-related),Basic,12,,,27300 IRIS AVENUE,MORENO VALLEY,92555,50-99,District 31,District 61,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,Urban,General Acute Care Hospital,25141,17737,2,6146,4923,7287,5484,4439,4426,3845,2949,2064,1317,,1385,11640,19587,120,512,341,9295,790,790,1,24,,3,139,,40694,91,,253,46,27,2,20,,17899,7621,363,14998,1987,12,1388,9,,253,117,1246,2091,1075,746,516,2836,966,7750,776,3209,930,449,5034,1460,11948,81,250,2488,1258,240,21,6,11,102,2,33861,1828,605,2,2205,1,42880,205,38514,4161,997,805,,25,138,125,151,261,385,390,327,,,,78,410,506,10,11,6,781,138,16,58,319,61,,3,2,,1096,106,2,,1,,,,160,1000,2,619,21,,104,33,31,326,282,1,79,,59,513,81,17,19,46,157,24,26,1,,3,,60,71,3,1,10,,1539,22,85,,7,2,1,1,,1802,9,1626,167
2017,106334068,334068,RIVERSIDE,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor - Corporation,Basic,30,,,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,100-149,District 28,District 67,LAKE ELSINORE/MURRIETA WEST/SEDCO HILLS/WILDOMAR,Urban,General Acute Care Hospital,52277,39944,,14395,11001,15044,13213,9972,9583,6614,4561,4172,3666,,2554,6803,27814,210,8634,251,45955,1317,931,4,105,,535,686,,87084,199,917,311,34,83,15,,,42612,10570,5387,27684,5968,,3340,36,,388,167,2015,5381,1985,1442,931,5380,2593,20673,2849,6022,1995,1539,10936,3667,20582,300,274,6700,3783,719,146,83,34,282,17,69624,4030,1399,60,5067,3,92221,857,86261,5103,7854,4980,,299,2130,1896,1123,1709,1818,1795,2060,4,,,503,747,2864,34,850,53,7783,703,325,271,1982,308,23,56,81,,7840,1199,,7,39,,,,4001,5258,413,2952,210,,2581,142,199,1640,1604,20,531,2,757,782,1914,220,219,285,1176,271,468,8,3,9,3,281,1147,608,56,43,12,10110,58,409,1,89,17,1,,2,12834,248,11814,772
2017,106334487,334487,RIVERSIDE,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,City or County,Basic,40,,Teaching,26520 CACTUS AVENUE,MORENO VALLEY,92555,300-499,District 31,District 61,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,Urban,General Acute Care Hospital,34751,31536,9,6461,6958,13127,10899,9612,9121,5179,2036,1316,1586,1,1730,12995,37242,152,268,456,13453,348,2697,38,98,193,1566,1152,8,60041,57,23,14,5,42,6,8,,42757,7781,4086,3402,8266,4,2090,20,,272,214,1609,4246,1093,1066,1032,3683,1637,13400,2606,5338,2088,3574,5802,2360,14095,71,318,3732,3032,1220,174,118,33,207,12,49833,3596,718,11,3288,4,66296,557,53349,12390,5274,6620,3,776,1444,1573,1640,2162,1685,1119,988,157,353,,381,2171,5499,22,38,43,3743,569,299,245,192,120,1011,203,168,34,8072,942,1,29,12,,,,5991,3646,495,796,969,,120,207,265,1611,1427,14,722,14,496,1185,1721,2020,241,534,775,326,143,8,2,23,43,474,684,591,236,39,16,8082,222,1287,7,120,117,,3,19,11897,163,9706,2028
2017,106334564,334564,RIVERSIDE,TEMECULA VALLEY HOSPITAL,Investor - Corporation,Basic,21,,,31700 TEMECULA PKWY,TEMECULA,92592,100-149,District 28,District 75,TEMECULA SOUTH,Urban,General Acute Care Hospital,21210,16854,,3435,4124,6005,5139,4540,4921,4019,3023,2425,431,2,1634,2209,7950,415,2324,207,23325,545,448,2,45,,95,362,,35984,105,178,194,30,66,10,,,11729,7742,3009,13004,2580,,783,8,2,111,60,1099,1748,629,561,357,2358,546,8080,1812,3087,886,691,3485,1284,10464,13,122,2818,1431,232,46,22,19,112,5,28931,1552,541,24,2209,,38064,499,36218,1347,3214,3391,,49,330,421,614,1057,1317,1308,1509,,,,283,289,932,88,283,26,4704,320,169,149,1150,180,1,23,20,,3838,725,,3,27,,,,1264,3734,208,1279,120,,10,113,144,1719,1206,8,325,2,444,523,541,118,145,180,618,173,328,3,,5,,170,456,23,1,23,3,5691,26,174,1,31,4,,,2,6605,122,6162,321
2017,106334589,334589,RIVERSIDE,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Non-profit Corporation (incl. Church-related),Basic,19,,,28062 BAXTER ROAD,MURRIETA,92563,100-149,District 28,District 67,FRENCH VALLEY/MURRIETA EAST/TEMECULA/WINCHESTER,Urban,General Acute Care Hospital,23062,16979,,4062,3625,5437,5377,4551,4646,4521,3869,3112,841,,1347,3126,11494,92,755,,23227,961,1274,,37,,68,159,24,37229,66,123,54,7,22,17,,,14657,10292,2313,10685,2092,2,1044,7,,245,112,1279,2990,737,542,372,2553,853,7540,855,3063,1003,735,4040,1485,10546,40,442,2669,1158,164,32,15,1,106,2,31268,2039,463,,1682,,40041,104,38432,1505,3300,3166,,35,338,367,493,1025,1372,1468,1365,2,1,,250,427,1270,19,58,,4442,274,85,170,1124,187,,,34,7,3738,845,,2,,,,,1174,3867,120,1231,74,,204,75,186,1619,1090,5,346,6,346,566,446,16,129,172,628,137,483,6,2,4,,349,304,27,,26,3,5511,38,193,,15,,,,,6466,47,6105,314
2017,106340913,340913,SACRAMENTO,KAISER FOUNDATION HOSPITAL - SACRAMENTO,Non-profit Corporation (incl. Church-related),Basic,36,,,2025 MORSE AVENUE,SACRAMENTO,95825,200-299,District 6,District 8,ARCADE/ARDEN/TOWN AND COUNTRY VILLAGE,Urban,General Acute Care Hospital,61108,45862,3,11855,9796,19948,16458,12164,12809,9417,6325,6076,2125,,7542,26285,19313,646,4671,1381,47135,690,2322,5,146,,134,1377,30,101046,816,2,185,70,134,16,,,46678,19982,1199,27767,11340,7,2127,14,4,325,158,2312,6297,2582,1549,1451,5242,2241,18826,4297,8601,2185,3360,12344,4609,28403,46,249,6004,2908,1022,115,26,12,333,4,84739,4937,865,12,5746,1,106973,5639,97435,3899,3960,3655,,36,312,445,652,1262,1688,1560,1658,,2,,557,1066,853,35,109,80,4915,300,135,338,1131,296,4,20,37,,4174,1167,,,13,,,,1227,4457,23,1745,163,,18,89,172,1644,1132,2,350,3,252,1966,613,79,143,164,554,130,298,2,,4,,356,419,44,11,25,16,6280,124,292,4,38,2,3,1,,7615,239,7223,153
